IpAddress;Test Number;Metric;Value
10.146.2.64;64;owJitterMax.sd;0
10.146.2.64;65;owJitterMax.sd;0
10.146.2.64;66;owJitterMax.sd;0
10.146.2.64;67;owJitterMax.sd;0
10.146.2.64;68;owJitterMax.sd;0
10.146.2.64;69;owJitterMax.sd;0
10.146.2.64;70;owJitterMax.sd;0
10.146.2.64;71;owJitterMax.sd;0
10.146.2.64;72;owJitterMax.sd;0
10.146.2.64;73;owJitterMax.sd;0
10.146.2.64;74;owJitterMax.sd;0
10.146.2.64;75;owJitterMax.sd;0
10.146.2.64;76;owJitterMax.sd;0
10.146.2.64;77;owJitterMax.sd;0
10.146.2.64;78;owJitterMax.sd;0
10.146.2.64;79;owJitterMax.sd;0
10.146.2.64;80;owJitterMax.sd;0
10.146.2.64;81;owJitterMax.sd;0
10.146.2.64;82;owJitterMax.sd;0
10.146.2.64;83;owJitterMax.sd;0
10.146.2.64;84;owJitterMax.sd;0
10.146.2.64;85;owJitterMax.sd;0
10.146.2.64;86;owJitterMax.sd;0
10.146.2.64;87;owJitterMax.sd;0
10.146.2.64;88;owJitterMax.sd;0
10.146.2.64;89;owJitterMax.sd;0
10.146.2.64;90;owJitterMax.sd;0
10.146.2.64;91;owJitterMax.sd;0
10.146.2.64;92;owJitterMax.sd;0
10.146.2.64;93;owJitterMax.sd;0
10.146.2.64;94;owJitterMax.sd;0
10.146.2.64;95;owJitterMax.sd;0
10.146.2.64;96;owJitterMax.sd;0
10.146.2.64;97;owJitterMax.sd;0
10.146.2.64;98;owJitterMax.sd;0
10.146.2.64;99;owJitterMax.sd;0
10.146.2.64;100;owJitterMax.sd;0
10.146.2.64;1;owJitterAvg.sd;4
10.146.2.64;2;owJitterAvg.sd;4
10.146.2.64;3;owJitterAvg.sd;4
10.146.2.64;4;owJitterAvg.sd;4
10.146.2.64;5;owJitterAvg.sd;4
10.146.2.64;6;owJitterAvg.sd;4
10.146.2.64;7;owJitterAvg.sd;4
10.146.2.64;8;owJitterAvg.sd;4
10.146.2.64;9;owJitterAvg.sd;4
10.146.2.64;10;owJitterAvg.sd;4
10.146.2.64;11;owJitterAvg.sd;4
10.146.2.64;12;owJitterAvg.sd;4
10.146.2.64;13;owJitterAvg.sd;4
10.146.2.64;14;owJitterAvg.sd;4
10.146.2.64;15;owJitterAvg.sd;4
10.146.2.64;16;owJitterAvg.sd;4
10.146.2.64;17;owJitterAvg.sd;4
10.146.2.64;18;owJitterAvg.sd;4
10.146.2.64;19;owJitterAvg.sd;0
10.146.2.64;20;owJitterAvg.sd;0
10.146.2.64;21;owJitterAvg.sd;0
10.146.2.64;22;owJitterAvg.sd;0
10.146.2.64;23;owJitterAvg.sd;0
10.146.2.64;24;owJitterAvg.sd;0
10.146.2.64;25;owJitterAvg.sd;0
10.146.2.64;26;owJitterAvg.sd;0
10.146.2.64;27;owJitterAvg.sd;0
10.146.2.64;28;owJitterAvg.sd;0
10.146.2.64;29;owJitterAvg.sd;0
10.146.2.64;30;owJitterAvg.sd;0
10.146.2.64;31;owJitterAvg.sd;0
10.146.2.64;32;owJitterAvg.sd;0
10.146.2.64;33;owJitterAvg.sd;0
10.146.2.64;34;owJitterAvg.sd;0
10.146.2.64;35;owJitterAvg.sd;4
10.146.2.64;36;owJitterAvg.sd;4
10.146.2.64;37;owJitterAvg.sd;4
10.146.2.64;38;owJitterAvg.sd;4
10.146.2.64;39;owJitterAvg.sd;4
10.146.2.64;40;owJitterAvg.sd;4
10.146.2.64;41;owJitterAvg.sd;4
10.146.2.64;42;owJitterAvg.sd;4
10.146.2.64;43;owJitterAvg.sd;4
10.146.2.64;44;owJitterAvg.sd;4
10.146.2.64;45;owJitterAvg.sd;4
10.146.2.64;46;owJitterAvg.sd;4
10.146.2.64;47;owJitterAvg.sd;3
10.146.2.64;48;owJitterAvg.sd;3
10.146.2.64;49;owJitterAvg.sd;4
10.146.2.64;50;owJitterAvg.sd;4
10.146.2.64;51;owJitterAvg.sd;0
10.146.2.64;52;owJitterAvg.sd;0
10.146.2.64;53;owJitterAvg.sd;0
10.146.2.64;54;owJitterAvg.sd;0
10.146.2.64;55;owJitterAvg.sd;0
10.146.2.64;56;owJitterAvg.sd;0
10.146.2.64;57;owJitterAvg.sd;0
10.146.2.64;58;owJitterAvg.sd;0
10.146.2.64;59;owJitterAvg.sd;0
10.146.2.64;60;owJitterAvg.sd;0
10.146.2.64;61;owJitterAvg.sd;0
10.146.2.64;62;owJitterAvg.sd;0
10.146.2.64;63;owJitterAvg.sd;0
10.146.2.64;64;owJitterAvg.sd;0
10.146.2.64;65;owJitterAvg.sd;0
10.146.2.64;66;owJitterAvg.sd;0
10.146.2.64;67;owJitterAvg.sd;0
10.146.2.64;68;owJitterAvg.sd;0
10.146.2.64;69;owJitterAvg.sd;0
10.146.2.64;70;owJitterAvg.sd;0
10.146.2.64;71;owJitterAvg.sd;0
10.146.2.64;72;owJitterAvg.sd;0
10.146.2.64;73;owJitterAvg.sd;0
10.146.2.64;74;owJitterAvg.sd;0
10.146.2.64;75;owJitterAvg.sd;0
10.146.2.64;76;owJitterAvg.sd;0
10.146.2.64;77;owJitterAvg.sd;0
10.146.2.64;78;owJitterAvg.sd;0
10.146.2.64;79;owJitterAvg.sd;0
10.146.2.64;80;owJitterAvg.sd;0
10.146.2.64;81;owJitterAvg.sd;0
10.146.2.64;82;owJitterAvg.sd;0
10.146.2.64;83;owJitterAvg.sd;0
10.146.2.64;84;owJitterAvg.sd;0
10.146.2.64;85;owJitterAvg.sd;0
10.146.2.64;86;owJitterAvg.sd;0
10.146.2.64;87;owJitterAvg.sd;0
10.146.2.64;88;owJitterAvg.sd;0
10.146.2.64;89;owJitterAvg.sd;0
10.146.2.64;90;owJitterAvg.sd;0
10.146.2.64;91;owJitterAvg.sd;0
10.146.2.64;92;owJitterAvg.sd;0
10.146.2.64;93;owJitterAvg.sd;0
10.146.2.64;94;owJitterAvg.sd;0
10.146.2.64;95;owJitterAvg.sd;0
10.146.2.64;96;owJitterAvg.sd;0
10.146.2.64;97;owJitterAvg.sd;0
10.146.2.64;98;owJitterAvg.sd;0
10.146.2.64;99;owJitterAvg.sd;0
10.146.2.64;100;owJitterAvg.sd;0
10.146.2.64;1;owJitterMin.ds;0
10.146.2.64;2;owJitterMin.ds;0
10.146.2.64;3;owJitterMin.ds;0
10.146.2.64;4;owJitterMin.ds;0
10.146.2.64;5;owJitterMin.ds;0
10.146.2.64;6;owJitterMin.ds;0
10.146.2.64;7;owJitterMin.ds;0
10.146.2.64;8;owJitterMin.ds;0
10.146.2.64;9;owJitterMin.ds;0
10.146.2.64;10;owJitterMin.ds;0
10.146.2.64;11;owJitterMin.ds;0
10.146.2.64;12;owJitterMin.ds;0
10.146.2.64;13;owJitterMin.ds;0
10.146.2.64;14;owJitterMin.ds;0
10.146.2.64;15;owJitterMin.ds;0
10.146.2.64;16;owJitterMin.ds;0
10.146.2.64;17;owJitterMin.ds;0
10.146.2.64;18;owJitterMin.ds;0
10.146.2.64;19;owJitterMin.ds;0
10.146.2.64;20;owJitterMin.ds;0
10.146.2.64;21;owJitterMin.ds;0
10.146.2.64;22;owJitterMin.ds;0
10.146.2.64;23;owJitterMin.ds;0
10.146.2.64;24;owJitterMin.ds;0
10.146.2.64;25;owJitterMin.ds;0
10.146.2.64;26;owJitterMin.ds;0
10.146.2.64;27;owJitterMin.ds;0
10.146.2.64;28;owJitterMin.ds;0
10.146.2.64;29;owJitterMin.ds;0
10.146.2.64;30;owJitterMin.ds;0
10.146.2.64;31;owJitterMin.ds;0
10.146.2.64;32;owJitterMin.ds;0
10.146.2.64;33;owJitterMin.ds;0
10.146.2.64;34;owJitterMin.ds;0
10.146.2.64;35;owJitterMin.ds;0
10.146.2.64;36;owJitterMin.ds;0
10.146.2.64;37;owJitterMin.ds;0
10.146.2.64;38;owJitterMin.ds;0
10.146.2.64;39;owJitterMin.ds;0
10.146.2.64;40;owJitterMin.ds;0
10.146.2.64;41;owJitterMin.ds;0
10.146.2.64;42;owJitterMin.ds;0
10.146.2.64;43;owJitterMin.ds;0
10.146.2.64;44;owJitterMin.ds;0
10.146.2.64;45;owJitterMin.ds;0
10.146.2.64;46;owJitterMin.ds;0
10.146.2.64;47;owJitterMin.ds;0
10.146.2.64;48;owJitterMin.ds;0
10.146.2.64;49;owJitterMin.ds;0
10.146.2.64;50;owJitterMin.ds;0
10.146.2.64;51;owJitterMin.ds;0
10.146.2.64;52;owJitterMin.ds;0
10.146.2.64;53;owJitterMin.ds;0
10.146.2.64;54;owJitterMin.ds;0
10.146.2.64;55;owJitterMin.ds;0
10.146.2.64;56;owJitterMin.ds;0
10.146.2.64;57;owJitterMin.ds;0
10.146.2.64;58;owJitterMin.ds;0
10.146.2.64;59;owJitterMin.ds;0
10.146.2.64;60;owJitterMin.ds;0
10.146.2.64;61;owJitterMin.ds;0
10.146.2.64;62;owJitterMin.ds;0
10.146.2.64;63;owJitterMin.ds;0
10.146.2.64;64;owJitterMin.ds;0
10.146.2.64;65;owJitterMin.ds;0
10.146.2.64;66;owJitterMin.ds;0
10.146.2.64;67;owJitterMin.ds;0
10.146.2.64;68;owJitterMin.ds;0
10.146.2.64;69;owJitterMin.ds;0
10.146.2.64;70;owJitterMin.ds;0
10.146.2.64;71;owJitterMin.ds;0
10.146.2.64;72;owJitterMin.ds;0
10.146.2.64;73;owJitterMin.ds;0
10.146.2.64;74;owJitterMin.ds;0
10.146.2.64;75;owJitterMin.ds;0
10.146.2.64;76;owJitterMin.ds;0
10.146.2.64;77;owJitterMin.ds;0
10.146.2.64;78;owJitterMin.ds;0
10.146.2.64;79;owJitterMin.ds;0
10.146.2.64;80;owJitterMin.ds;0
10.146.2.64;81;owJitterMin.ds;0
10.146.2.64;82;owJitterMin.ds;0
10.146.2.64;83;owJitterMin.ds;0
10.146.2.64;84;owJitterMin.ds;0
10.146.2.64;85;owJitterMin.ds;0
10.146.2.64;86;owJitterMin.ds;0
10.146.2.64;87;owJitterMin.ds;0
10.146.2.64;88;owJitterMin.ds;0
10.146.2.64;89;owJitterMin.ds;0
10.146.2.64;90;owJitterMin.ds;0
10.146.2.64;91;owJitterMin.ds;0
10.146.2.64;92;owJitterMin.ds;0
10.146.2.64;93;owJitterMin.ds;0
10.146.2.64;94;owJitterMin.ds;0
10.146.2.64;95;owJitterMin.ds;0
10.146.2.64;96;owJitterMin.ds;0
10.146.2.64;97;owJitterMin.ds;0
10.146.2.64;98;owJitterMin.ds;0
10.146.2.64;99;owJitterMin.ds;0
10.146.2.64;100;owJitterMin.ds;0
10.146.2.64;1;owJitterMax.ds;0
10.146.2.64;2;owJitterMax.ds;0
10.146.2.64;3;owJitterMax.ds;0
10.146.2.64;4;owJitterMax.ds;0
10.146.2.64;5;owJitterMax.ds;0
10.146.2.64;6;owJitterMax.ds;0
10.146.2.64;7;owJitterMax.ds;0
10.146.2.64;8;owJitterMax.ds;0
10.146.2.64;9;owJitterMax.ds;1
10.146.2.64;10;owJitterMax.ds;0
10.146.2.64;11;owJitterMax.ds;0
10.146.2.64;12;owJitterMax.ds;0
10.146.2.64;13;owJitterMax.ds;0
10.146.2.64;14;owJitterMax.ds;0
10.146.2.64;15;owJitterMax.ds;1
10.146.2.64;16;owJitterMax.ds;1
10.146.2.64;17;owJitterMax.ds;1
10.146.2.64;18;owJitterMax.ds;0
10.146.2.64;19;owJitterMax.ds;0
10.146.2.64;20;owJitterMax.ds;0
10.146.2.64;21;owJitterMax.ds;0
10.146.2.64;22;owJitterMax.ds;0
10.146.2.64;23;owJitterMax.ds;0
10.146.2.64;24;owJitterMax.ds;0
10.146.2.64;25;owJitterMax.ds;0
10.146.2.64;26;owJitterMax.ds;0
10.146.2.64;27;owJitterMax.ds;0
10.146.2.64;28;owJitterMax.ds;0
10.146.2.64;29;owJitterMax.ds;0
10.146.2.64;30;owJitterMax.ds;0
10.146.2.64;31;owJitterMax.ds;0
10.146.2.64;32;owJitterMax.ds;0
10.146.2.64;33;owJitterMax.ds;0
10.146.2.64;34;owJitterMax.ds;0
10.146.2.64;35;owJitterMax.ds;1
10.146.2.64;36;owJitterMax.ds;1
10.146.2.64;37;owJitterMax.ds;1
10.146.2.64;38;owJitterMax.ds;0
10.146.2.64;39;owJitterMax.ds;0
10.146.2.64;40;owJitterMax.ds;0
10.146.2.64;41;owJitterMax.ds;1
10.146.2.64;42;owJitterMax.ds;0
10.146.2.64;43;owJitterMax.ds;0
10.146.2.64;44;owJitterMax.ds;0
10.146.2.64;45;owJitterMax.ds;1
10.146.2.64;46;owJitterMax.ds;0
10.146.2.64;47;owJitterMax.ds;1
10.146.2.64;48;owJitterMax.ds;0
10.146.2.64;49;owJitterMax.ds;0
10.146.2.64;50;owJitterMax.ds;1
10.146.2.64;51;owJitterMax.ds;0
10.146.2.64;52;owJitterMax.ds;0
10.146.2.64;53;owJitterMax.ds;0
10.146.2.64;54;owJitterMax.ds;0
10.146.2.64;55;owJitterMax.ds;0
10.146.2.64;56;owJitterMax.ds;0
10.146.2.64;57;owJitterMax.ds;0
10.146.2.64;58;owJitterMax.ds;0
10.146.2.64;59;owJitterMax.ds;0
10.146.2.64;60;owJitterMax.ds;0
10.146.2.64;61;owJitterMax.ds;0
10.146.2.64;62;owJitterMax.ds;0
10.146.2.64;63;owJitterMax.ds;0
10.146.2.64;64;owJitterMax.ds;0
10.146.2.64;65;owJitterMax.ds;0
10.146.2.64;66;owJitterMax.ds;0
10.146.2.64;67;owJitterMax.ds;0
10.146.2.64;68;owJitterMax.ds;0
10.146.2.64;69;owJitterMax.ds;0
10.146.2.64;70;owJitterMax.ds;0
10.146.2.64;71;owJitterMax.ds;0
10.146.2.64;72;owJitterMax.ds;0
10.146.2.64;73;owJitterMax.ds;0
10.146.2.64;74;owJitterMax.ds;0
10.146.2.64;75;owJitterMax.ds;0
10.146.2.64;76;owJitterMax.ds;0
10.146.2.64;77;owJitterMax.ds;0
10.146.2.64;78;owJitterMax.ds;0
10.146.2.64;79;owJitterMax.ds;0
10.146.2.64;80;owJitterMax.ds;0
10.146.2.64;81;owJitterMax.ds;0
10.146.2.64;82;owJitterMax.ds;0
10.146.2.64;83;owJitterMax.ds;0
10.146.2.64;84;owJitterMax.ds;0
10.146.2.64;85;owJitterMax.ds;0
10.146.2.64;86;owJitterMax.ds;0
10.146.2.64;87;owJitterMax.ds;0
10.146.2.64;88;owJitterMax.ds;0
10.146.2.64;89;owJitterMax.ds;0
10.146.2.64;90;owJitterMax.ds;0
10.146.2.64;91;owJitterMax.ds;0
10.146.2.64;92;owJitterMax.ds;0
10.146.2.64;93;owJitterMax.ds;0
10.146.2.64;94;owJitterMax.ds;0
10.146.2.64;95;owJitterMax.ds;0
10.146.2.64;96;owJitterMax.ds;0
10.146.2.64;97;owJitterMax.ds;0
10.146.2.64;98;owJitterMax.ds;0
10.146.2.64;99;owJitterMax.ds;0
10.146.2.64;100;owJitterMax.ds;0
10.146.2.64;1;owJitterAvg.ds;0
10.146.2.64;2;owJitterAvg.ds;0
10.146.2.64;3;owJitterAvg.ds;0
10.146.2.64;4;owJitterAvg.ds;0
10.146.2.64;5;owJitterAvg.ds;0
10.146.2.64;6;owJitterAvg.ds;0
10.146.2.64;7;owJitterAvg.ds;0
10.146.2.64;8;owJitterAvg.ds;0
10.146.2.64;9;owJitterAvg.ds;0
10.146.2.64;10;owJitterAvg.ds;0
10.146.2.64;11;owJitterAvg.ds;0
10.146.2.64;12;owJitterAvg.ds;0
10.146.2.64;13;owJitterAvg.ds;0
10.146.2.64;14;owJitterAvg.ds;0
10.146.2.64;15;owJitterAvg.ds;0
10.146.2.64;16;owJitterAvg.ds;0
10.146.2.64;17;owJitterAvg.ds;0
10.146.2.64;18;owJitterAvg.ds;0
10.146.2.64;19;owJitterAvg.ds;0
10.146.2.64;20;owJitterAvg.ds;0
10.146.2.64;21;owJitterAvg.ds;0
10.146.2.64;22;owJitterAvg.ds;0
10.146.2.64;23;owJitterAvg.ds;0
10.146.2.64;24;owJitterAvg.ds;0
10.146.2.64;25;owJitterAvg.ds;0
10.146.2.64;26;owJitterAvg.ds;0
10.146.2.64;27;owJitterAvg.ds;0
10.146.2.64;28;owJitterAvg.ds;0
10.146.2.64;29;owJitterAvg.ds;0
10.146.2.64;30;owJitterAvg.ds;0
10.146.2.64;31;owJitterAvg.ds;0
10.146.2.64;32;owJitterAvg.ds;0
10.146.2.64;33;owJitterAvg.ds;0
10.146.2.64;34;owJitterAvg.ds;0
10.146.2.64;35;owJitterAvg.ds;0
10.146.2.64;36;owJitterAvg.ds;0
10.146.2.64;37;owJitterAvg.ds;0
10.146.2.64;38;owJitterAvg.ds;0
10.146.2.64;39;owJitterAvg.ds;0
10.146.2.64;40;owJitterAvg.ds;0
10.146.2.64;41;owJitterAvg.ds;0
10.146.2.64;42;owJitterAvg.ds;0
10.146.2.64;43;owJitterAvg.ds;0
10.146.2.64;44;owJitterAvg.ds;0
10.146.2.64;45;owJitterAvg.ds;0
10.146.2.64;46;owJitterAvg.ds;0
10.146.2.64;47;owJitterAvg.ds;0
10.146.2.64;48;owJitterAvg.ds;0
10.146.2.64;49;owJitterAvg.ds;0
10.146.2.64;50;owJitterAvg.ds;0
10.146.2.64;51;owJitterAvg.ds;0
10.146.2.64;52;owJitterAvg.ds;0
10.146.2.64;53;owJitterAvg.ds;0
10.146.2.64;54;owJitterAvg.ds;0
10.146.2.64;55;owJitterAvg.ds;0
10.146.2.64;56;owJitterAvg.ds;0
10.146.2.64;57;owJitterAvg.ds;0
10.146.2.64;58;owJitterAvg.ds;0
10.146.2.64;59;owJitterAvg.ds;0
10.146.2.64;60;owJitterAvg.ds;0
10.146.2.64;61;owJitterAvg.ds;0
10.146.2.64;62;owJitterAvg.ds;0
10.146.2.64;63;owJitterAvg.ds;0
10.146.2.64;64;owJitterAvg.ds;0
10.146.2.64;65;owJitterAvg.ds;0
10.146.2.64;66;owJitterAvg.ds;0
10.146.2.64;67;owJitterAvg.ds;0
10.146.2.64;68;owJitterAvg.ds;0
10.146.2.64;69;owJitterAvg.ds;0
10.146.2.64;70;owJitterAvg.ds;0
10.146.2.64;71;owJitterAvg.ds;0
10.146.2.64;72;owJitterAvg.ds;0
10.146.2.64;73;owJitterAvg.ds;0
10.146.2.64;74;owJitterAvg.ds;0
10.146.2.64;75;owJitterAvg.ds;0
10.146.2.64;76;owJitterAvg.ds;0
10.146.2.64;77;owJitterAvg.ds;0
10.146.2.64;78;owJitterAvg.ds;0
10.146.2.64;79;owJitterAvg.ds;0
10.146.2.64;80;owJitterAvg.ds;0
10.146.2.64;81;owJitterAvg.ds;0
10.146.2.64;82;owJitterAvg.ds;0
10.146.2.64;83;owJitterAvg.ds;0
10.146.2.64;84;owJitterAvg.ds;0
10.146.2.64;85;owJitterAvg.ds;0
10.146.2.64;86;owJitterAvg.ds;0
10.146.2.64;87;owJitterAvg.ds;0
10.146.2.64;88;owJitterAvg.ds;0
10.146.2.64;89;owJitterAvg.ds;0
10.146.2.64;90;owJitterAvg.ds;0
10.146.2.64;91;owJitterAvg.ds;0
10.146.2.64;92;owJitterAvg.ds;0
10.146.2.64;93;owJitterAvg.ds;0
10.146.2.64;94;owJitterAvg.ds;0
10.146.2.64;95;owJitterAvg.ds;0
10.146.2.64;96;owJitterAvg.ds;0
10.146.2.64;97;owJitterAvg.ds;0
10.146.2.64;98;owJitterAvg.ds;0
10.146.2.64;99;owJitterAvg.ds;0
10.146.2.64;100;owJitterAvg.ds;0
10.146.2.64;1;twRttMin;0
10.146.2.64;2;twRttMin;0
10.146.2.64;3;twRttMin;0
10.146.2.64;4;twRttMin;0
10.146.2.64;5;twRttMin;0
10.146.2.64;6;twRttMin;0
10.146.2.64;7;twRttMin;0
10.146.2.64;8;twRttMin;0
10.146.2.64;9;twRttMin;0
10.146.2.64;10;twRttMin;0
10.146.2.64;11;twRttMin;0
10.146.2.64;12;twRttMin;0
10.146.2.64;13;twRttMin;0
10.146.2.64;14;twRttMin;0
10.146.2.64;15;twRttMin;0
10.146.2.64;16;twRttMin;0
10.146.2.64;17;twRttMin;0
10.146.2.64;18;twRttMin;0
10.146.2.64;19;twRttMin;0
10.146.2.64;20;twRttMin;0
10.146.2.64;21;twRttMin;0
10.146.2.64;22;twRttMin;0
10.146.2.64;23;twRttMin;0
10.146.2.64;24;twRttMin;0
10.146.2.64;25;twRttMin;0
10.146.2.64;26;twRttMin;0
10.146.2.64;27;twRttMin;0
10.146.2.64;28;twRttMin;0
10.146.2.64;29;twRttMin;0
10.146.2.64;30;twRttMin;0
10.146.2.64;31;twRttMin;0
10.146.2.64;32;twRttMin;0
10.146.2.64;33;twRttMin;0
10.146.2.64;34;twRttMin;0
10.146.2.64;35;twRttMin;0
10.146.2.64;36;twRttMin;0
10.146.2.64;37;twRttMin;0
10.146.2.64;38;twRttMin;0
10.146.2.64;39;twRttMin;0
10.146.2.64;40;twRttMin;0
10.146.2.64;41;twRttMin;0
10.146.2.64;42;twRttMin;0
10.146.2.64;43;twRttMin;0
10.146.2.64;44;twRttMin;0
10.146.2.64;45;twRttMin;0
10.146.2.64;46;twRttMin;0
10.146.2.64;47;twRttMin;0
10.146.2.64;48;twRttMin;0
10.146.2.64;49;twRttMin;0
10.146.2.64;50;twRttMin;0
10.146.2.64;51;twRttMin;0
10.146.2.64;52;twRttMin;0
10.146.2.64;53;twRttMin;0
10.146.2.64;54;twRttMin;0
10.146.2.64;55;twRttMin;0
10.146.2.64;56;twRttMin;0
10.146.2.64;57;twRttMin;0
10.146.2.64;58;twRttMin;0
10.146.2.64;59;twRttMin;0
10.146.2.64;60;twRttMin;0
10.146.2.64;61;twRttMin;0
10.146.2.64;62;twRttMin;0
10.146.2.64;63;twRttMin;0
10.146.2.64;64;twRttMin;0
10.146.2.64;65;twRttMin;0
10.146.2.64;66;twRttMin;0
10.146.2.64;67;twRttMin;0
10.146.2.64;68;twRttMin;0
10.146.2.64;69;twRttMin;0
10.146.2.64;70;twRttMin;0
10.146.2.64;71;twRttMin;0
10.146.2.64;72;twRttMin;0
10.146.2.64;73;twRttMin;0
10.146.2.64;74;twRttMin;0
10.146.2.64;75;twRttMin;0
10.146.2.64;76;twRttMin;0
10.146.2.64;77;twRttMin;0
10.146.2.64;78;twRttMin;0
10.146.2.64;79;twRttMin;0
10.146.2.64;80;twRttMin;0
10.146.2.64;81;twRttMin;0
10.146.2.64;82;twRttMin;0
10.146.2.64;83;twRttMin;0
10.146.2.64;84;twRttMin;0
10.146.2.64;85;twRttMin;0
10.146.2.64;86;twRttMin;0
10.146.2.64;87;twRttMin;0
10.146.2.64;88;twRttMin;0
10.146.2.64;89;twRttMin;0
10.146.2.64;90;twRttMin;0
10.146.2.64;91;twRttMin;0
10.146.2.64;92;twRttMin;0
10.146.2.64;93;twRttMin;0
10.146.2.64;94;twRttMin;0
10.146.2.64;95;twRttMin;0
10.146.2.64;96;twRttMin;0
10.146.2.64;97;twRttMin;0
10.146.2.64;98;twRttMin;0
10.146.2.64;99;twRttMin;0
10.146.2.64;100;twRttMin;0
10.146.2.64;1;twRttMax;29
10.146.2.64;2;twRttMax;29
10.146.2.64;3;twRttMax;29
10.146.2.64;4;twRttMax;29
10.146.2.64;5;twRttMax;29
10.146.2.64;6;twRttMax;29
10.146.2.64;7;twRttMax;29
10.146.2.64;8;twRttMax;29
10.146.2.64;9;twRttMax;29
10.146.2.64;10;twRttMax;29
10.146.2.64;11;twRttMax;29
10.146.2.64;12;twRttMax;29
10.146.2.64;13;twRttMax;29
10.146.2.64;14;twRttMax;29
10.146.2.64;15;twRttMax;29
10.146.2.64;16;twRttMax;29
10.146.2.64;17;twRttMax;29
10.146.2.64;18;twRttMax;29
10.146.2.64;19;twRttMax;0
10.146.2.64;20;twRttMax;0
10.146.2.64;21;twRttMax;0
10.146.2.64;22;twRttMax;0
10.146.2.64;23;twRttMax;0
10.146.2.64;24;twRttMax;0
10.146.2.64;25;twRttMax;0
10.146.2.64;26;twRttMax;0
10.146.2.64;27;twRttMax;0
10.146.2.64;28;twRttMax;0
10.146.2.64;29;twRttMax;0
10.146.2.64;30;twRttMax;0
10.146.2.64;31;twRttMax;0
10.146.2.64;32;twRttMax;0
10.146.2.64;33;twRttMax;0
10.146.2.64;34;twRttMax;0
10.146.2.64;35;twRttMax;30
10.146.2.64;36;twRttMax;30
10.146.2.64;37;twRttMax;30
10.146.2.64;38;twRttMax;30
10.146.2.64;39;twRttMax;29
10.146.2.64;40;twRttMax;30
10.146.2.64;41;twRttMax;30
10.146.2.64;42;twRttMax;30
10.146.2.64;43;twRttMax;30
10.146.2.64;44;twRttMax;31
10.146.2.64;45;twRttMax;30
10.146.2.64;46;twRttMax;30
10.146.2.64;47;twRttMax;30
10.146.2.64;48;twRttMax;30
10.146.2.64;49;twRttMax;30
10.146.2.64;50;twRttMax;30
10.146.2.64;51;twRttMax;0
10.146.2.64;52;twRttMax;0
10.146.2.64;53;twRttMax;0
10.146.2.64;54;twRttMax;0
10.146.2.64;55;twRttMax;0
10.146.2.64;56;twRttMax;0
10.146.2.64;57;twRttMax;0
10.146.2.64;58;twRttMax;0
10.146.2.64;59;twRttMax;0
10.146.2.64;60;twRttMax;0
10.146.2.64;61;twRttMax;0
10.146.2.64;62;twRttMax;0
10.146.2.64;63;twRttMax;0
10.146.2.64;64;twRttMax;0
10.146.2.64;65;twRttMax;0
10.146.2.64;66;twRttMax;0
10.146.2.64;67;twRttMax;0
10.146.2.64;68;twRttMax;0
10.146.2.64;69;twRttMax;0
10.146.2.64;70;twRttMax;0
10.146.2.64;71;twRttMax;0
10.146.2.64;72;twRttMax;0
10.146.2.64;73;twRttMax;0
10.146.2.64;74;twRttMax;0
10.146.2.64;75;twRttMax;0
10.146.2.64;76;twRttMax;0
10.146.2.64;77;twRttMax;0
10.146.2.64;78;twRttMax;0
10.146.2.64;79;twRttMax;0
10.146.2.64;80;twRttMax;0
10.146.2.64;81;twRttMax;0
10.146.2.64;82;twRttMax;0
10.146.2.64;83;twRttMax;0
10.146.2.64;84;twRttMax;0
10.146.2.64;85;twRttMax;0
10.146.2.64;86;twRttMax;0
10.146.2.64;87;twRttMax;0
10.146.2.64;88;twRttMax;0
10.146.2.64;89;twRttMax;0
10.146.2.64;90;twRttMax;0
10.146.2.64;91;twRttMax;0
10.146.2.64;92;twRttMax;0
10.146.2.64;93;twRttMax;0
10.146.2.64;94;twRttMax;0
10.146.2.64;95;twRttMax;0
10.146.2.64;96;twRttMax;0
10.146.2.64;97;twRttMax;0
10.146.2.64;98;twRttMax;0
10.146.2.64;99;twRttMax;0
10.146.2.64;100;twRttMax;0
10.146.2.64;1;twRttvg;1
10.146.2.64;2;twRttvg;1
10.146.2.64;3;twRttvg;1
10.146.2.64;4;twRttvg;1
10.146.2.64;5;twRttvg;1
10.146.2.64;6;twRttvg;1
10.146.2.64;7;twRttvg;1
10.146.2.64;8;twRttvg;1
10.146.2.64;9;twRttvg;1
10.146.2.64;10;twRttvg;2
10.146.2.64;11;twRttvg;1
10.146.2.64;12;twRttvg;1
10.146.2.64;13;twRttvg;1
10.146.2.64;14;twRttvg;1
10.146.2.64;15;twRttvg;1
10.146.2.64;16;twRttvg;1
10.146.2.64;17;twRttvg;1
10.146.2.64;18;twRttvg;1
10.146.2.64;19;twRttvg;0
10.146.2.64;20;twRttvg;0
10.146.2.64;21;twRttvg;0
10.146.2.64;22;twRttvg;0
10.146.2.64;23;twRttvg;0
10.146.2.64;24;twRttvg;0
10.146.2.64;25;twRttvg;0
10.146.2.64;26;twRttvg;0
10.146.2.64;27;twRttvg;0
10.146.2.64;28;twRttvg;0
10.146.2.64;29;twRttvg;0
10.146.2.64;30;twRttvg;0
10.146.2.64;31;twRttvg;0
